,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,launch_speed_mean,launch_angle_mean,p1,p2,p3,p4
248,Gerald Laird,184,89,4,19,132,7,284,0.242,0.308,0.34,0.648,0.28311176760216644,0.4244214672575086,0.17971442639094046,0.11275233874938452,0.050396375990939976,0.0022650056625141564,0.010758776896942242,0.07474518686296716,0.003963759909399772,0.16081540203850508,64.75,42.5,-1.3754866555682157,-1.2997858184815916,-0.8980110593833588,2.1935461293207834
249,Jake Lamb,290,101,21,84,259,22,585,0.239,0.329,0.435,0.764,0.2316076294277929,0.4516348773841962,0.2656675749318801,0.05108991825613079,0.04362850971922246,0.009071274298056157,0.03628509719222462,0.11187904967602592,0.009503239740820736,0.2526997840172786,89.66769230769229,11.235164835164833,-1.992164983977807,-1.2655045222216212,-0.6850119758280876,3.315177816496487
250,Adam LaRoche,494,205,11,169,467,49,983,0.253,0.335,0.448,0.7829999999999999,0.3358156853618804,0.3879450779613684,0.21689550849429834,0.05864556667442403,0.0478636469764184,0.0025682932523931824,0.0394583236049498,0.10903572262432874,0.011440579033387813,0.2295120242820453,89.51758620689655,13.075862068965517,-1.9658660322162378,-1.314296079876811,-0.7014399438491713,3.301788499687286
251,Brett Lawrie,266,112,13,71,153,5,487,0.261,0.315,0.419,0.7340000000000001,0.22514285714285714,0.4737142857142857,0.21657142857142853,0.08457142857142858,0.046338436077782375,0.005378568473314025,0.029375258585022757,0.063301613570542,0.002068680182043856,0.2014894497310716,89.63562691131499,10.920489296636086,-1.9732460491660064,-1.2715101005927656,-0.6557047361520595,3.344838824154813
254,DJ LeMahieu,651,206,35,85,342,20,688,0.305,0.35700000000000004,0.43,0.787,0.14733711814003786,0.5474452554744526,0.2825087861584212,0.0227088402270884,0.04411134903640257,0.007494646680942184,0.018201284796573874,0.07323340471092077,0.004282655246252678,0.14732334047109208,90.88666666666666,4.5615763546798025,-2.019510149795322,-1.2015740145802656,-0.5864853936966891,3.435159612100676
255,Adam Lind,546,237,12,187,372,45,868,0.273,0.332,0.468,0.8,0.2725047593146587,0.45091106880609205,0.22056023932553712,0.05602393255371226,0.050934880722114766,0.0025789813023855573,0.040189125295508284,0.07994842037395229,0.009671179883945842,0.18654631420588869,90.35271565495209,10.749733759318424,-1.9776631185919946,-1.292684797098032,-0.657439437672461,3.363766471181072
256,Francisco Lindor,508,191,15,138,284,27,496,0.285,0.34600000000000003,0.488,0.833,0.2220620043258832,0.4491708723864456,0.2667627974044701,0.06200432588320115,0.05441595441595442,0.004273504273504274,0.039316239316239315,0.08091168091168091,0.007692307692307694,0.1413105413105413,89.88960560265389,11.530950626381724,-1.9837844866082939,-1.2636956732191944,-0.6531931047770603,3.3392517872048217
257,James Loney,467,243,12,89,361,55,594,0.28,0.333,0.397,0.7290000000000001,0.25780553077609275,0.4342105263157895,0.24420160570918825,0.0635593220338983,0.04859028194361128,0.002399520095980804,0.017796440711857632,0.07218556288742252,0.010997800439912015,0.1187762447510498,86.44575471698113,12.446540880503145,-1.904796328183158,-1.2364395256677503,-0.6474431268115566,3.2187464739741993
258,Evan Longoria,916,392,26,304,645,81,1472,0.266,0.334,0.473,0.807,0.3064516129032258,0.39146110056926,0.2263757115749525,0.07571157495256167,0.053116531165311655,0.003523035230352303,0.04119241192411925,0.08739837398373984,0.010975609756097559,0.1994579945799458,89.21493231810491,14.592216582064298,-1.956501997331108,-1.310843893293605,-0.6984316151003124,3.2902243140654646
261,Jed Lowrie,521,259,17,104,439,18,748,0.261,0.335,0.413,0.748,0.32934131736526945,0.3377245508982036,0.2613772455089821,0.07155688622754491,0.05755555555555555,0.0037777777777777783,0.02311111111111111,0.09755555555555556,0.004,0.16622222222222222,88.37738944365196,16.64194008559201,-1.9572612384097479,-1.3106419240722398,-0.7196899498882444,3.24618784655327
262,Jonathan Lucroy,481,216,24,108,366,20,658,0.274,0.335,0.416,0.7509999999999999,0.2302056917441533,0.4370245139475909,0.26063679909833753,0.07213299520991827,0.04727511490479317,0.005252790544977019,0.023637557452396585,0.08010505581089954,0.004377325454147515,0.14401400744145326,87.00758661887693,11.716248506571088,-1.931261672696632,-1.2233118250287367,-0.6479682003542309,3.2335719716569393
264,Manny Machado,647,244,15,223,387,41,834,0.28,0.337,0.488,0.825,0.22752150117279124,0.4341933802449831,0.23742507167057603,0.10086004691164972,0.048907596712768085,0.003006614552014432,0.04469833633994789,0.07757065544197234,0.008218079775506114,0.1671677690920024,91.07448398576513,13.974733096085409,-2.002307518297918,-1.3068515298203691,-0.6938621052969874,3.3695521421734322
265,Martin Maldonado,236,95,3,69,189,16,617,0.218,0.293,0.35600000000000004,0.649,0.2329009433962264,0.4640330188679245,0.214622641509434,0.08844339622641509,0.03787878787878788,0.0011961722488038275,0.02751196172248804,0.07535885167464115,0.006379585326953748,0.2460127591706539,86.42321144674084,13.097056483691327,-1.9076429871526746,-1.2504879790686199,-0.6802433134268513,3.2056848173631862
266,Trey Mancini,243,88,9,86,140,5,439,0.276,0.335,0.485,0.8190000000000001,0.196048632218845,0.5098784194528876,0.25,0.04407294832826748,0.04592901878914405,0.004697286012526096,0.044885177453027135,0.07306889352818371,0.0026096033402922755,0.2291231732776618,89.67852760736194,6.871932515337424,-1.9809591581517076,-1.2229673804555026,-0.611690841853727,3.3601067962736493
267,Manuel Margot,185,76,19,34,118,5,314,0.25,0.304,0.39,0.693,0.1926961926961927,0.4514374514374514,0.2564102564102564,0.09945609945609946,0.045103857566765576,0.011275964391691394,0.020178041543026708,0.07002967359050445,0.002967359050445104,0.18635014836795247,87.32030254777071,10.914808917197456,-1.950062555895678,-1.2053697001817831,-0.641051369026939,3.252226249599102
268,Jake Marisnick,247,80,10,56,101,5,561,0.229,0.281,0.385,0.6659999999999999,0.23631840796019896,0.4419568822553897,0.2255389718076285,0.09618573797678276,0.042462845010615716,0.0053078556263269645,0.029723991507431,0.05360934182590234,0.0026539278131634822,0.29777070063694266,86.63032967032964,14.046153846153846,-1.9145508753242049,-1.254089890554406,-0.6853878573077717,3.2137925713563886
269,Nick Markakis,950,446,17,150,787,71,1046,0.28600000000000003,0.35700000000000004,0.416,0.773,0.2393469839513005,0.4656889872717211,0.2351964582180409,0.059767570558937465,0.05526641883519207,0.002106567534076828,0.01858736059479554,0.09752168525402727,0.00879801734820322,0.1296158612143742,89.71700389105058,8.866926070038913,-1.9905872925701416,-1.2558707692155708,-0.631311367742519,3.3502466216429108
270,Ketel Marte,294,122,29,56,185,8,350,0.282,0.341,0.444,0.785,0.1875681570338059,0.495092693565976,0.2535441657579062,0.06379498364231187,0.051455082243779,0.012231126107127795,0.02361872627583298,0.0780261493040911,0.0033741037536904263,0.14761703922395614,88.24096250699495,8.203693340794628,-1.9608395637123355,-1.2068325817725252,-0.6090602482184826,3.298620876797164
271,Starling Marte,591,206,43,114,208,14,853,0.287,0.341,0.45,0.7909999999999999,0.1867704280155642,0.5265888456549935,0.23994811932555124,0.04669260700389105,0.04863078375826251,0.010151085930122756,0.026912181303116147,0.049102927289896126,0.0033050047214353163,0.20136921624173748,87.30563644903711,7.946428571428571,-1.923396577064683,-1.2030822790559939,-0.5985532451896699,3.280456123844404
272,Leonys Martín,334,94,22,58,190,6,637,0.244,0.301,0.3670000000000001,0.6679999999999999,0.1914565105506948,0.4997426659804426,0.21564590838908906,0.09315491507977354,0.0336676217765043,0.007879656160458453,0.020773638968481372,0.0680515759312321,0.002148997134670487,0.22815186246418334,87.88846153846157,13.96923076923077,-1.934151762035352,-1.275243889796927,-0.6993320963703087,3.260706943727575
273,Russell Martin,651,197,2,162,680,37,1065,0.24,0.345,0.385,0.731,0.2294557097118463,0.5016008537886874,0.19402347918890075,0.07491995731056564,0.035431654676258986,0.00035971223021582735,0.02913669064748202,0.1223021582733813,0.006654676258992806,0.1915467625899281,89.11957040572794,9.274463007159904,-1.970370482907919,-1.267688783938911,-0.666986810866585,3.308278323848
274,J.D. Martinez,622,254,17,238,411,46,1129,0.29,0.354,0.53,0.883,0.2766497461928934,0.4178299492385787,0.2620558375634518,0.04346446700507614,0.05449474361724952,0.003647285990130873,0.05106200386183223,0.0881785024672817,0.009869126796824716,0.2422226989916327,91.45956542276808,13.569201700519605,-2.006580528908196,-1.3253017309426465,-0.7022314687003544,3.3788303703948595
275,Victor Martinez,587,270,2,160,458,79,567,0.292,0.353,0.446,0.799,0.2831671199758235,0.4326080386823814,0.21970383801752802,0.0643699002719855,0.04957767168564084,0.00036724201248622835,0.029379360998898273,0.08409842085934631,0.014506059493206025,0.10411311053984576,88.59458281444581,14.466376089663761,-1.9307702109534304,-1.306007244990307,-0.68589913930294,3.2800441163754677
276,Jeff Mathis,221,98,8,47,183,16,804,0.194,0.251,0.297,0.5479999999999999,0.2618556701030928,0.4128865979381443,0.19381443298969075,0.13144329896907214,0.03568827385287692,0.0029133284777858705,0.01711580480699199,0.06664238892935179,0.005826656955571741,0.29278951201748,87.01627516778522,15.372483221476507,-1.9280414505223984,-1.2789458960147055,-0.7156586594432311,3.221296719225447
278,Joe Mauer,791,331,20,108,731,102,851,0.304,0.386,0.433,0.8190000000000001,0.2206839032527106,0.5214345287739783,0.24036697247706426,0.017514595496246867,0.05334407735697018,0.0032232070910556,0.017405318291700243,0.1178082191780822,0.01643835616438356,0.1371474617244158,90.23664523670368,4.748684979544127,-2.00351548653803,-1.231447659756869,-0.5960987795677108,3.3880144250768662
279,Cameron Maybin,546,170,34,71,362,11,887,0.258,0.326,0.378,0.7040000000000001,0.1812905428473882,0.5585524069648344,0.201433936497098,0.05872311369067941,0.04082612872238232,0.008165225744476465,0.01705091258405379,0.08693563880883766,0.002641690682036503,0.21301633045148896,87.7813985064494,5.56754921928038,-1.9472675606920948,-1.2047892382526675,-0.6003592198111343,3.2978193740360235
280,Nomar Mazara,266,101,7,80,172,11,507,0.258,0.318,0.426,0.7440000000000001,0.2046285018270402,0.4951278928136419,0.2308160779537149,0.06942752740560293,0.04319931565440548,0.002994011976047905,0.03421727972626176,0.07356715141146279,0.004704875962360992,0.21685201026518391,89.22387057387058,8.748473748473748,-1.972025018576771,-1.2382453481693778,-0.63397662402957,3.3369866574559746
281,Brian McCann,610,215,5,235,546,51,900,0.254,0.334,0.443,0.7759999999999999,0.3168986852281516,0.3814771848414539,0.2028228924980665,0.09880123743232792,0.03837915030346305,0.0008925383791503035,0.04194930382006426,0.09746519100321313,0.009103891467333095,0.1606569082470546,88.38282685512367,16.902473498233217,-1.927598210830665,-1.3255503111790026,-0.7334408749026307,3.241676160871677
282,James McCann,217,87,9,65,129,1,573,0.249,0.3,0.394,0.6940000000000001,0.22631578947368425,0.43157894736842106,0.27039473684210524,0.07171052631578947,0.03875278396436525,0.0040089086859688185,0.028953229398663693,0.057461024498886425,0.00044543429844097997,0.2552338530066815,88.44604026845639,13.514093959731545,-1.9574668485979763,-1.2571656530679731,-0.6889706794104424,3.288842861912928
283,Andrew McCutchen,974,343,48,243,845,64,1286,0.285,0.376,0.478,0.8540000000000001,0.27139616415755824,0.4130748607960405,0.249742214889668,0.06578676015673335,0.04890219560878244,0.006843455945252352,0.034644995722840036,0.12047333903621328,0.009124607927003136,0.18334759053321928,89.7564683663834,14.604343720491029,-1.9834214540259256,-1.3120786346068367,-0.718555204838355,3.2948661651520617
284,Casey McGehee,285,141,6,67,249,14,517,0.258,0.317,0.384,0.701,0.24622030237580994,0.4958963282937365,0.19568034557235425,0.06220302375809935,0.045690213869086185,0.001944264419961115,0.02171095268956578,0.08068697342838628,0.004536616979909268,0.16753078418664938,88.86106870229008,5.5458015267175576,-1.9627677190028876,-1.223199783221658,-0.5933394280238691,3.344888122260893
286,Jordy Mercer,317,166,15,64,237,56,556,0.256,0.315,0.386,0.7020000000000001,0.20855183541750705,0.4776119402985074,0.25574828559903184,0.05808793868495361,0.05045592705167173,0.004559270516717325,0.01945288753799392,0.07203647416413374,0.01702127659574468,0.16899696048632218,86.71875,10.777380952380954,-1.9203573739746072,-1.2150087911633447,-0.6304063402712395,3.2380218141731176
287,Whit Merrifield,355,150,22,58,166,8,433,0.295,0.342,0.444,0.787,0.2410932162030259,0.386041971693509,0.3035627135187897,0.06930209858467545,0.056200824278756084,0.008242787560884226,0.021730985387785687,0.06219557886849007,0.0029973772948669914,0.1622330460846759,87.13007444168734,15.826713008937435,-1.9361325342729194,-1.2500237337937161,-0.6847202003584012,3.2210353123127975
288,Brad Miller,316,117,27,95,277,8,681,0.24,0.316,0.421,0.737,0.23372465314834576,0.45570971184631803,0.23372465314834576,0.0768409818569904,0.0410958904109589,0.009483667017913594,0.033368458025992274,0.09729539866526167,0.002809975412715139,0.23919915700737615,90.35957284515636,11.337147215865755,-2.000224234877991,-1.282627838512805,-0.6869267517591918,3.348233527926938
290,Yadier Molina,606,319,6,138,417,36,669,0.289,0.339,0.417,0.755,0.2394783639596917,0.4650266745702431,0.236366330764671,0.05898043864848844,0.049968671679198,0.0009398496240601504,0.021616541353383457,0.06531954887218046,0.005639097744360902,0.10479323308270676,87.31994680851065,12.63741134751773,-1.914171745711836,-1.258590880135737,-0.6509851512543812,3.2530680497087507
291,Yoan Moncada,218,83,16,56,165,3,529,0.26,0.335,0.448,0.7829999999999999,0.2397191574724173,0.4122367101303912,0.2878635907723169,0.06018054162487463,0.04908338261383797,0.009461856889414548,0.03311649911295092,0.09757539917208753,0.0017740981667652273,0.3128326434062685,91.01525252525258,13.458585858585858,-2.0319405902008727,-1.2980069914792318,-0.718149482400694,3.3589486021012487
292,Miguel Montero,428,189,7,116,425,54,843,0.258,0.343,0.412,0.755,0.2837162837162837,0.4385614385614386,0.21744921744921744,0.06027306027306027,0.04630083292503675,0.0017148456638902498,0.02841744243018128,0.1041156295933366,0.013228809407153356,0.20651641352278294,86.93952299829644,11.783645655877342,-1.9184683357401133,-1.2589338442656135,-0.6680958136741055,3.2188397945338267
293,Kendrys Morales,551,237,6,204,394,36,929,0.266,0.329,0.456,0.784,0.26339509263895844,0.4752128192288433,0.21106659989984972,0.050325488232348524,0.047248803827751186,0.0011961722488038275,0.04066985645933014,0.07854864433811802,0.0071770334928229675,0.185207336523126,92.03185307017544,10.148574561403509,-2.0067603789105313,-1.3176214061161464,-0.6640789217339382,3.434294782509896
294,Mitch Moreland,499,208,8,176,367,34,917,0.252,0.32,0.448,0.767,0.2679908824487138,0.4412243568870075,0.2285900358189515,0.06219472484532725,0.048552754435107384,0.0018674136321195146,0.04108309990662932,0.08566760037348273,0.007936507936507936,0.21405228758169934,90.33685101580136,12.071106094808126,-1.9829217154100254,-1.3016276835628826,-0.6807637383172681,3.351307594916086
296,Justin Morneau,476,237,15,137,375,55,626,0.285,0.35200000000000004,0.471,0.823,0.29691702876060416,0.4165114835505897,0.20546244568590932,0.08090213118146079,0.05790373808942096,0.003664793549963352,0.03347178108966528,0.0916198387490838,0.013437576349865624,0.15294405081847054,89.6242214532872,9.60553633217993,-1.9760015451261783,-1.26923754055091,-0.633483349090731,3.3368738397005004
297,Logan Morrison,416,163,21,140,393,25,740,0.238,0.32299999999999995,0.425,0.7490000000000001,0.26101954771943275,0.4285166730548103,0.2253737064009199,0.0850900728248371,0.043133103995766066,0.005557025668166181,0.03704683778777455,0.1039957660756814,0.006615506747816882,0.19581899973537967,89.33939873417721,15.331487341772153,-1.9644802245947708,-1.3166352178064222,-0.7242663663764225,3.282491481990212
298,Mike Morse,263,122,7,102,156,7,607,0.271,0.326,0.465,0.7909999999999999,0.2556352459016393,0.4836065573770492,0.2223360655737705,0.038422131147540985,0.049055086449537585,0.0028146361077603537,0.041013268998793734,0.06272617611580218,0.0028146361077603537,0.2440691596300764,90.32793296089386,2.128491620111732,-1.9970378288642383,-1.197956321723017,-0.5553573655353224,3.4216656378479637
299,Brandon Moss,413,157,16,160,324,23,962,0.236,0.314,0.452,0.765,0.3263825929283772,0.35176790571169536,0.23934723481414324,0.08250226654578423,0.04495990836197022,0.004581901489117984,0.045819014891179836,0.09278350515463918,0.006586483390607102,0.2754868270332188,89.06388206388206,20.06265356265356,-1.9492705077403263,-1.3629497862521642,-0.7821314225783158,3.245104228436136
300,Mike Moustakas,501,235,6,190,334,25,752,0.251,0.31,0.442,0.753,0.2673507966513637,0.3778017823386444,0.2268431001890359,0.12773426951120712,0.05,0.001276595744680851,0.04042553191489362,0.07106382978723404,0.0053191489361702135,0.16,89.00773979107313,17.179012345679013,-1.9579229491755024,-1.310339489737355,-0.7169061895166995,3.2745812603241276
301,Daniel Murphy,710,371,29,138,364,56,709,0.29600000000000004,0.341,0.455,0.7959999999999999,0.25274725274725274,0.4158918005071851,0.2669061707523246,0.06424344885883347,0.06446568201563857,0.0050390964378801036,0.023979148566463944,0.06324934839270199,0.009730668983492615,0.12319721980886185,88.85822501120575,15.373375168086062,-1.9546941159565079,-1.2952565411231605,-0.6791284669201765,3.2918306067033014
302,David Murphy,419,190,14,101,305,23,551,0.272,0.331,0.428,0.759,0.2647058823529412,0.454879679144385,0.2052139037433155,0.0748663101604278,0.05122674575357239,0.0037746023186842814,0.027231059584793747,0.08223240765705042,0.006201132380695605,0.14855756268535994,88.17272727272726,7.863636363636362,-1.947638698606756,-1.2290766107445104,-0.6081028843610595,3.298826644697418
303,Wil Myers,437,169,12,129,331,14,893,0.254,0.329,0.447,0.7759999999999999,0.2213953488372093,0.4427906976744186,0.2679069767441861,0.06790697674418604,0.050267697798929215,0.0035693039857227844,0.03837001784651993,0.0984533016061868,0.004164187983343248,0.2656157049375372,89.57481527093596,11.833128078817735,-1.9975145434201484,-1.2656722395817444,-0.6822940109043243,3.313615433527827
304,Mike Napoli,610,200,10,241,566,29,1315,0.247,0.345,0.478,0.823,0.3353714460409661,0.386426169367166,0.19229593396514827,0.08590645062671966,0.042176296921130334,0.002108814846056516,0.05082243778996204,0.1193589202867988,0.0061155630535638964,0.2773091522564319,88.86754478398312,18.42781875658588,-1.940265202680815,-1.3712936488245124,-0.777007626748533,3.2311516230202995
305,Daniel Nava,224,103,2,29,196,5,387,0.266,0.35700000000000004,0.38,0.737,0.2974169741697417,0.4103321033210332,0.24944649446494466,0.04280442804428045,0.05209914011127972,0.0010116337885685382,0.014668689934243802,0.09914011127971674,0.002529084471421345,0.19575113808801212,87.65624999999999,12.235795454545455,-1.9460661963497523,-1.2701060069889842,-0.6756332278469825,3.250708038585251
306,Dioner Navarro,225,105,4,59,181,10,379,0.251,0.306,0.374,0.679,0.266025641025641,0.4166666666666667,0.2225783475783476,0.09472934472934473,0.04024530471444998,0.0015331544653123805,0.02261402836335761,0.0693752395553852,0.0038328861632809506,0.14526638558834806,85.67702349869451,17.18537859007833,-1.8774211368397096,-1.2787989294415578,-0.7099776849157673,3.1581889193850814
307,Derek Norris,242,98,4,63,195,10,541,0.23,0.304,0.38,0.684,0.2256728778467909,0.3961352657004831,0.26570048309178745,0.11249137336093858,0.04464692482915718,0.001822323462414579,0.028701594533029614,0.0888382687927107,0.004555808656036446,0.2464692482915717,87.30758533501898,16.763590391908973,-1.9512137364357545,-1.268811289920119,-0.7259152567115127,3.20657807730075
308,Eduardo Nunez,353,148,19,58,135,6,401,0.276,0.31,0.404,0.7140000000000001,0.16566385880465306,0.5094263939029282,0.21660649819494585,0.10830324909747292,0.04918577600531738,0.006314390162844799,0.01927550681289465,0.0448654037886341,0.0019940179461615157,0.13326686606846128,88.11364485981308,7.506857855361598,-1.9550342568533907,-1.1941574686749274,-0.5856743817125678,3.319755643809685
309,Rougned Odor,429,146,26,146,193,12,799,0.237,0.289,0.439,0.728,0.23748448489863466,0.43773272652048,0.2201075713694663,0.10467521721141912,0.0425160163075131,0.007571345369831102,0.0425160163075131,0.056202679091438563,0.0034944670937682005,0.2326732673267327,89.4195855944746,15.163295510606805,-1.957279584250876,-1.3025616894190613,-0.7050262238507936,3.3075568600544214
311,Matt Olson,222,66,1,103,184,13,442,0.245,0.338,0.5,0.838,0.28934967012252594,0.3628652214891612,0.2450518378887841,0.10273327049952877,0.03891509433962264,0.0005896226415094339,0.0607311320754717,0.10849056603773584,0.007665094339622642,0.2606132075471698,92.64821944177092,18.58902791145332,-2.033034521138515,-1.3821638158449858,-0.789479807379648,3.3801005332563654
313,David Ortiz,681,317,7,275,668,136,850,0.28300000000000003,0.376,0.545,0.92,0.3521227768215721,0.3704819277108434,0.20324153757888694,0.07386689615605277,0.061517562584902,0.0013584319813700755,0.053366970696681545,0.12963322336503008,0.026392392780904328,0.16495245488065205,93.07556053811659,16.418161434977574,-2.025537412878205,-1.4067795561419736,-0.7459713634730625,3.4039598690653743
315,Chris Owings,247,118,24,36,126,12,559,0.241,0.285,0.3670000000000001,0.652,0.21359223300970875,0.4605582524271845,0.2645631067961165,0.061286407766990285,0.05029838022165388,0.010230179028132991,0.015345268542199487,0.05370843989769821,0.005115089514066497,0.2382779198635976,87.2539110429448,12.107361963190186,-1.9360359444075865,-1.2334321955004335,-0.6540002715378295,3.2554676755609604
316,Marcell Ozuna,505,176,20,166,329,15,874,0.276,0.335,0.466,0.8009999999999999,0.2200538358008076,0.4592866756393002,0.25235531628532976,0.06796769851951548,0.04263565891472868,0.004844961240310078,0.04021317829457365,0.07969961240310078,0.0036337209302325577,0.2117248062015504,91.36505816458424,11.180525635501938,-2.0144112864792545,-1.2852383759921664,-0.6767219896137905,3.3985021694420126
317,Angel Pagan,535,204,51,55,294,18,577,0.282,0.332,0.407,0.7390000000000001,0.2593215587328287,0.423605270535464,0.2430613961312027,0.07373142696944211,0.04956268221574344,0.01239067055393586,0.01336248785228377,0.07142857142857142,0.004373177842565598,0.14018464528668612,85.91602409638556,12.0144578313253,-1.9023567166473823,-1.2200854501454186,-0.6418891859937551,3.194619526729498
318,Joe Panik,323,127,19,39,239,14,280,0.269,0.334,0.38,0.7140000000000001,0.2050314465408805,0.4654088050314466,0.2591194968553459,0.07044025157232704,0.04468684025334271,0.006685432793807178,0.013722730471498943,0.08409570724841661,0.0049261083743842365,0.09852216748768472,86.2774480712166,11.664688427299705,-1.915389434179682,-1.212347825614137,-0.6432457645648412,3.2086537000124924
319,Gerardo Parra,620,264,42,88,312,49,890,0.276,0.32299999999999995,0.404,0.727,0.20559334845049126,0.5253212396069539,0.2398589065255732,0.029226505416981605,0.050925925925925916,0.008101851851851851,0.016975308641975308,0.060185185185185175,0.009452160493827159,0.1716820987654321,86.97152605459057,8.511166253101736,-1.9131060474652333,-1.2152604328645586,-0.6049566467231643,3.266396652497564
320,Steve Pearce,277,126,7,91,235,8,497,0.252,0.332,0.441,0.773,0.29127811300054857,0.3960504662643993,0.21886999451453648,0.09380142622051564,0.050765511684125714,0.0028203062046736503,0.036663980660757454,0.09468170829975826,0.0032232070910556,0.2002417405318292,88.3791313559322,15.112288135593221,-1.9485644574330785,-1.3040813630042423,-0.7073586399616266,3.250320374788001
321,Joc Pederson,345,112,7,130,304,16,610,0.23,0.336,0.47,0.8059999999999999,0.2423331328923632,0.4281419122068551,0.2291040288634997,0.09981960312687914,0.04447974583002383,0.002779984114376489,0.051628276409849086,0.12073073868149325,0.006354249404289118,0.24225575853852266,91.37214640198513,14.397022332506205,-2.0212038407578756,-1.3289678373726637,-0.7323212718824529,3.350164269126247
322,Dustin Pedroia,831,351,14,130,570,24,605,0.299,0.366,0.441,0.807,0.2566512947853849,0.4737495565803476,0.20698829372117766,0.06243348705214615,0.05755985569039029,0.0022958346999016072,0.02131846507051492,0.09347326992456544,0.003935716628402755,0.09921285667431944,87.39476117103236,9.03006939090208,-1.929194173674336,-1.2408308339080452,-0.6147046221249504,3.258349242945035
323,Brayan Pena,123,89,2,21,102,5,199,0.262,0.303,0.354,0.6559999999999999,0.2077443146896128,0.5015365703749232,0.23110018438844496,0.05961893054701905,0.0485278080697928,0.0010905125408942203,0.011450381679389313,0.05561613958560523,0.002726281352235551,0.10850599781897492,85.48585858585858,7.599326599326599,-1.892244167728904,-1.1752889369931276,-0.5786729832756607,3.2212504214348776
325,Hunter Pence,834,294,46,227,494,19,1240,0.276,0.332,0.455,0.7859999999999999,0.2263397947548461,0.5233751425313569,0.18263017863930064,0.0676548840744964,0.045078196872125116,0.007053051211284881,0.034805274455688436,0.07574363692118982,0.002913216804661147,0.1901257283042012,89.81176929072487,5.4684333593141075,-1.9727814846385987,-1.2379868107580128,-0.5966932737147014,3.374914105629168
326,Cliff Pennington,324,120,21,36,266,8,619,0.242,0.309,0.339,0.648,0.2685308477585442,0.4163337771859743,0.2250332889480693,0.09010208610741234,0.038192234245703366,0.00668364099299809,0.011457670273711012,0.08465945257797583,0.0025461489497135576,0.19700827498408655,86.01741176470587,14.362352941176471,-1.9058254246119384,-1.25461884742248,-0.6946491615088565,3.181334708792873
327,David Peralta,348,142,36,90,207,11,559,0.29100000000000004,0.34600000000000003,0.475,0.82,0.16413662239089186,0.5208728652751423,0.2623339658444023,0.05265654648956357,0.04930555555555555,0.0125,0.03125,0.071875,0.003819444444444444,0.19409722222222225,90.08728673637863,6.1199779856906975,-2.0015625688024246,-1.2069358218954542,-0.5976327168634377,3.3828690433900026
328,Jhonny Peralta,562,275,15,140,408,19,953,0.267,0.326,0.422,0.748,0.28982013721490824,0.4350083441498239,0.21843129983311704,0.05674021880215094,0.05317092034029389,0.0029002320185614852,0.027068832173240527,0.07888631090487239,0.003673627223511215,0.18426140757927303,87.84661246612467,13.102981029810298,-1.926754342833313,-1.289613663268778,-0.6739167976162436,3.2569029577311115
329,Jose Peraza,213,75,14,29,80,6,257,0.27,0.309,0.3720000000000001,0.6809999999999999,0.2180818570555895,0.4153940134392181,0.2791692119731216,0.08735491753207086,0.03738783649052842,0.006979062811565304,0.014456630109670987,0.03988035892323031,0.002991026919242273,0.12811565304087738,84.63077407174323,14.36312146003776,-1.8728133563621845,-1.1921483900383696,-0.6544665200246081,3.153119479053672
330,Hernan Perez,191,74,11,45,74,3,387,0.252,0.281,0.386,0.667,0.20915032679738568,0.4734931009440813,0.2469135802469136,0.07044299201161948,0.040547945205479455,0.006027397260273973,0.024657534246575345,0.040547945205479455,0.0016438356164383565,0.212054794520548,87.12337461300311,11.089783281733746,-1.9200759767010187,-1.2203766061440104,-0.6390902838182526,3.262938150002536
331,Salvador Perez,403,189,10,152,134,17,635,0.269,0.3,0.449,0.7490000000000001,0.25440251572327044,0.3987421383647799,0.2490566037735849,0.0977987421383648,0.0485486771127665,0.0025687130747495505,0.03904443873619317,0.034420755201643984,0.004366812227074236,0.16311328024659644,89.10084507042255,16.69447576099211,-1.9451400581384302,-1.300442400471259,-0.6986167769672622,3.3035583817874485
332,Jace Peterson,159,65,11,22,189,10,357,0.227,0.317,0.331,0.648,0.2031662269129288,0.5241864555848724,0.2374670184696569,0.03518029903254178,0.0383933845245127,0.006497341996455995,0.01299468399291199,0.11163614884819846,0.005906674542232723,0.2108682811577082,87.5418009478673,7.711848341232227,-1.9487249511441753,-1.2190567262966971,-0.637552100886027,3.2676170417707793
333,Tommy Pham,341,89,15,82,273,8,520,0.273,0.369,0.463,0.8320000000000001,0.1834360027378508,0.5195071868583162,0.2648870636550308,0.03216974674880218,0.039803220035778165,0.006708407871198569,0.036672629695885514,0.12209302325581395,0.003577817531305903,0.2325581395348837,91.27430939226521,6.131815044858523,-2.034739829656842,-1.2390908006631682,-0.640151240142081,3.403635199289968
334,Brandon Phillips,790,291,26,158,333,27,803,0.279,0.32299999999999995,0.42,0.7440000000000001,0.23026623073330216,0.4812392962789974,0.2215475634438736,0.06694690954382687,0.046627143086043904,0.004165999038615607,0.02531645569620253,0.05335683384073065,0.004326229770870053,0.12866527800032046,85.72730923694779,9.63520749665328,-1.88276324126659,-1.201809386094002,-0.6044519478340378,3.211700420367203
