,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
0,FF,2023-08-19,94.6,-2.19,5.79,"Cole, Gerrit",646240,543037,field_out,hit_into_play,,,,,7,Rafael Devers lines out sharply to center fielder Harrison Bader.,R,L,R,NYY,BOS,X,8.0,line_drive,0,0,2023,-1.06,1.25,-0.55,2.0,,,,2,4,Top,95.85,42.69,,,666163,,,6.626759475334572,-137.5166501560888,-7.022335523139477,-14.837696385805774,29.01694710588543,-14.917038934252929,3.44,1.59,392.0,104.2,22.0,94.9,2002,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.08,0.7659999999999999,1.234,0.0,1.0,0.0,0.0,6.0,30,1,4-Seam Fastball,0,6,6,0,6,0,6,0,Strategic,Standard,225,0.002,-0.106
1,FF,2023-08-19,95.4,-1.95,5.98,"Cole, Gerrit",657077,543037,field_out,hit_into_play,,,,,11,"Alex Verdugo grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,NYY,BOS,X,6.0,ground_ball,2,0,2023,-1.16,1.01,-1.19,2.93,,,,1,4,Top,117.01,162.24,,,666163,,,4.641430489013906,-138.93350882413478,-4.727157167848088,-16.12752440553543,29.855619163379423,-18.219862590092106,3.52,1.57,48.0,83.6,0.0,95.9,2249,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.09,0.249,0.265,0.0,1.0,0.0,0.0,2.0,29,3,4-Seam Fastball,0,6,6,0,6,0,6,0,Strategic,Standard,213,0.002,-0.237
2,CH,2023-08-19,91.1,-2.04,5.84,"Cole, Gerrit",657077,543037,,ball,,,,,14,"Alex Verdugo grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,NYY,BOS,B,,,1,0,2023,-1.04,1.09,0.0,1.04,,,,1,4,Top,,,,,666163,,,7.379385291975362,-132.2458028485608,-8.530026963060315,-13.706428209789147,27.037364219288715,-17.746882647704066,3.44,1.47,,,,91.5,1661,6.6,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,53.94,,,,,,,,29,2,Changeup,0,6,6,0,6,0,6,0,Strategic,Standard,229,0.0,0.040999999999999995
3,FC,2023-08-19,91.7,-2.42,5.89,"Cole, Gerrit",657077,543037,,ball,,,,,11,"Alex Verdugo grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,NYY,BOS,B,,,0,0,2023,0.29,0.83,-1.26,3.15,,,,1,4,Top,,,,,666163,,,2.3175342390680163,-133.6509428260046,-2.946355108684198,3.0568950943103266,25.059042534993385,-21.79191227653224,3.55,1.49,,,,92.3,2506,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.21,,,,,,,,29,1,Cutter,0,6,6,0,6,0,6,0,Strategic,Standard,177,0.0,0.026000000000000002
4,FC,2023-08-19,91.6,-2.12,5.84,"Cole, Gerrit",649966,543037,strikeout,swinging_strike,,,,,14,Luis Urias strikes out swinging.,R,R,R,NYY,BOS,S,2.0,,1,2,2023,0.53,0.64,1.55,1.71,,,,0,4,Top,,,,,666163,,,8.140706214162906,-133.15873176820463,-6.033248029528277,4.8572332612187035,25.334799882120944,-23.49132840288861,3.21,1.55,,,,92.2,2620,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.06,,,0.0,1.0,0.0,0.0,,28,4,Cutter,0,6,6,0,6,0,6,0,Standard,Standard,175,0.004,-0.17300000000000001
5,KC,2023-08-19,84.4,-1.97,5.96,"Cole, Gerrit",649966,543037,,ball,,,,,14,Luis Urias strikes out swinging.,R,R,R,NYY,BOS,B,,,0,2,2023,0.77,-1.4,1.41,-1.6,,,,0,4,Top,,,,,666163,,,6.313867207243893,-122.48278085261616,-8.279103997903526,6.264661067676173,27.755614458700343,-44.463501009571466,3.03,1.45,,,,83.7,2882,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.19,,,,,,,,28,3,Knuckle Curve,0,6,6,0,6,0,6,0,Standard,Standard,32,0.0,0.022000000000000002
6,FF,2023-08-19,96.6,-1.98,6.1,"Cole, Gerrit",649966,543037,,swinging_strike,,,,,1,Luis Urias strikes out swinging.,R,R,R,NYY,BOS,S,,,0,1,2023,-0.5,1.28,-0.33,2.99,,,,0,4,Top,,,,,666163,,,5.506797446496089,-140.52202758026328,-5.6686176898983875,-7.785673352572727,30.1963599930826,-14.067354499517851,3.21,1.55,,,,96.9,2490,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.11,,,,,,,,28,2,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,208,0.0,-0.048
7,FF,2023-08-19,97.5,-2.0,6.02,"Cole, Gerrit",649966,543037,,called_strike,,,,,9,Luis Urias strikes out swinging.,R,R,R,NYY,BOS,S,,,0,0,2023,-0.66,1.53,0.41,1.92,,,,0,4,Top,,,,,666163,,,8.006318765749683,-141.57726778513532,-9.05207492774383,-10.671391749155546,31.005057872720858,-9.677873276392496,3.24,1.52,,,,97.6,2467,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.13,,,,,,,,28,1,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,211,0.0,-0.038
8,FF,2023-08-19,98.3,-2.16,5.77,"Cole, Gerrit",657136,543037,home_run,hit_into_play,,,,,8,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,X,,fly_ball,3,2,2023,-1.08,1.25,0.16,1.74,,622569.0,,0,4,Top,196.02,62.29,,,666163,,,8.801748699207895,-142.64723491359942,-8.337434086819927,-16.805271837870755,32.39580940957416,-13.381122081085186,3.23,1.44,379.0,104.6,27.0,98.4,2451,6.5,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.01,0.94,1.879,2.0,1.0,0.0,3.0,6.0,27,8,4-Seam Fastball,0,4,4,0,6,0,6,0,Standard,Standard,215,-0.047,1.308
9,FC,2023-08-19,93.0,-2.31,5.75,"Cole, Gerrit",657136,543037,,ball,,,,,14,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,B,,,2,2,2023,0.26,0.52,0.94,1.4,,622569.0,,0,4,Top,,,,,666163,,,7.767798804589133,-135.20836652093215,-6.56557458005494,1.6781546507456255,26.45160206006195,-24.665196983355074,3.15,1.34,,,,93.6,2633,6.5,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.05,,,,,,,,27,7,Cutter,0,4,4,0,4,0,4,0,Standard,Standard,168,0.0,0.11599999999999999
10,FF,2023-08-19,98.2,-2.24,5.9,"Cole, Gerrit",657136,543037,,foul,,,,,1,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,S,,,2,2,2023,-0.58,1.29,-0.49,3.11,,622569.0,,0,4,Top,,,,,666163,,,6.101003008427919,-142.83799011711582,-5.113914420445051,-9.312513732365224,31.554372640660354,-13.484815877525678,3.23,1.44,246.0,76.1,31.0,98.8,2473,6.6,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,53.92,,,,,,,,27,6,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,214,0.0,0.0
11,SL,2023-08-19,91.0,-2.45,5.8,"Cole, Gerrit",657136,543037,,foul,,,,,4,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,S,,,2,2,2023,0.33,0.22,-0.43,2.1,,622569.0,,0,4,Top,,,,,666163,,,4.3868160924457245,-132.47317309014514,-3.897945077986915,3.0088748355195962,26.378110385705423,-28.96486474798573,3.23,1.44,143.0,75.3,13.0,91.3,2516,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.18,,,,,,,,27,5,Slider,0,4,4,0,4,0,4,0,Standard,Standard,152,0.0,0.0
12,KC,2023-08-19,84.2,-1.93,6.01,"Cole, Gerrit",657136,543037,,ball,,,,,14,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,B,,,1,2,2023,0.93,-1.18,1.58,1.16,,622569.0,,0,4,Top,,,,,666163,,,6.298248306878405,-122.45393266101965,-2.438119171250438,7.848890151360776,27.27129932733035,-43.65331382772515,3.07,1.28,,,,83.6,2892,6.2,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.3,,,,,,,,27,4,Knuckle Curve,0,4,4,0,4,0,4,0,Standard,Standard,31,0.0,0.059000000000000004
13,FF,2023-08-19,98.6,-2.12,5.92,"Cole, Gerrit",657136,543037,,swinging_strike,,,,,11,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,S,,,1,1,2023,-0.7,1.43,-0.18,3.42,,622569.0,,0,4,Top,,,,,666163,,,6.914722710008724,-143.40952327177246,-4.699622099126273,-11.246942499519413,32.70952197769213,-11.547443607845647,3.23,1.44,,,,98.8,2456,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.1,,,,,,,,27,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,214,0.0,-0.087
14,FC,2023-08-19,93.5,-2.2,5.85,"Cole, Gerrit",657136,543037,,ball,,,,,14,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,B,,,0,1,2023,0.24,0.76,1.47,1.46,,,622569.0,0,4,Top,,,,,666163,,,8.923511405412386,-135.88139400829678,-7.295879704562623,1.27479107545209,25.485380039493513,-21.419597852162916,3.28,1.41,,,,94.0,2558,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.18,,,,,,,,27,2,Cutter,0,4,4,0,4,0,4,0,Standard,Standard,194,-0.011000000000000001,0.04
15,FF,2023-08-19,97.2,-2.22,5.9,"Cole, Gerrit",657136,543037,,foul,,,,,2,Connor Wong homers (7) on a fly ball to right center field.    Pablo Reyes scores.,R,R,R,NYY,BOS,S,,,0,0,2023,-0.53,1.46,0.14,3.06,,,622569.0,0,4,Top,,,,,666163,,,7.574372740086964,-141.15905418887232,-5.366949462067733,-8.9662007734946,35.368345551003586,-11.67899631576457,3.23,1.44,,,,96.9,2340,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.05,,,,,,,,27,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,212,0.0,-0.055
16,FF,2023-08-19,97.4,-1.96,6.02,"Cole, Gerrit",622569,543037,single,hit_into_play,,,,,9,Pablo Reyes singles on a line drive to center fielder Harrison Bader.,R,R,R,NYY,BOS,X,8.0,line_drive,0,2,2023,-0.52,1.19,0.36,2.15,,,,0,4,Top,100.56,84.74,,,666163,,,7.435364235526851,-141.4992698141134,-7.571609421481201,-8.764364593594436,33.78952175132443,-14.597093933091367,3.35,1.63,224.0,92.3,11.0,97.2,2484,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.11,0.7340000000000001,0.71,0.9,1.0,1.0,0.0,4.0,26,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,211,-0.013000000000000001,0.47200000000000003
17,FF,2023-08-19,96.7,-2.0,6.08,"Cole, Gerrit",622569,543037,,swinging_strike,,,,,2,Pablo Reyes singles on a line drive to center fielder Harrison Bader.,R,R,R,NYY,BOS,S,,,0,1,2023,-0.45,1.41,0.1,3.28,,,,0,4,Top,,,,,666163,,,6.617399668427388,-140.64252069212282,-5.118306390283469,-7.472240274947464,32.276128637394685,-12.490525083807535,3.35,1.63,,,,96.7,2342,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.16,,,,,,,,26,2,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,208,0.0,-0.048
18,KC,2023-08-19,83.1,-2.06,6.14,"Cole, Gerrit",622569,543037,,called_strike,,,,,5,Pablo Reyes singles on a line drive to center fielder Harrison Bader.,R,R,R,NYY,BOS,S,,,0,0,2023,0.76,-1.05,0.2,2.61,,,,0,4,Top,,,,,666163,,,3.6839191523587114,-120.94882702888596,0.4535312711247057,6.686875493081514,24.055151600548534,-42.77063954627959,3.19,1.5,,,,83.0,2814,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.23,,,,,,,,26,1,Knuckle Curve,0,4,4,0,4,0,4,0,Standard,Standard,40,0.0,-0.038
19,FF,2023-08-19,98.1,-2.06,5.93,"Cole, Gerrit",680776,543037,strikeout,called_strike,,,,,9,Jarren Duran called out on strikes.,R,L,R,NYY,BOS,S,2.0,,2,2,2023,-0.83,1.54,0.73,1.51,,,,2,3,Top,,,,,666163,,,9.47131231373115,-142.28651140807102,-10.010397535503976,-13.52759328100451,33.55319193951914,-9.003437177810113,3.41,1.61,,,,97.9,2539,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.06,,,0.0,1.0,0.0,0.0,,21,5,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,213,0.005,-0.091
20,SL,2023-08-19,89.4,-2.43,5.87,"Cole, Gerrit",680776,543037,,ball,,,,,13,Jarren Duran called out on strikes.,R,L,R,NYY,BOS,B,,,1,2,2023,0.39,0.13,-0.93,1.34,,,,2,3,Top,,,,,666163,,,2.8654404081613096,-130.18910900379498,-5.478253055850785,3.9022285558883887,25.72418891695945,-29.82925445607334,3.41,1.61,,,,89.5,2640,6.2,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.32,,,,,,,,21,4,Slider,0,4,4,0,4,0,4,0,Standard,Standard,115,0.0,0.017
21,FF,2023-08-19,98.5,-2.22,6.07,"Cole, Gerrit",680776,543037,,ball,,,,,11,Jarren Duran called out on strikes.,R,L,R,NYY,BOS,B,,,0,2,2023,-0.37,1.53,-1.11,2.88,,,,2,3,Top,,,,,666163,,,3.8630525084357625,-143.31971214934032,-6.7413295262151305,-6.0020754791408875,34.986281228955114,-9.707787271844914,3.44,1.66,,,,98.3,2471,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.18,,,,,,,,21,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,209,0.0,0.009000000000000001
22,FC,2023-08-19,92.5,-2.18,6.04,"Cole, Gerrit",680776,543037,,swinging_strike,,,,,12,Jarren Duran called out on strikes.,R,L,R,NYY,BOS,S,,,0,1,2023,0.46,0.81,0.28,3.74,,,,2,3,Top,,,,,666163,,,5.255277992411418,-134.67194379637064,-1.8519294007725853,4.6283639317023,26.936748147978054,-22.12675598687043,3.41,1.71,,,,92.9,2552,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.2,,,,,,,,21,2,Cutter,0,4,4,0,4,0,4,0,Standard,Standard,184,0.0,-0.024
23,FF,2023-08-19,98.4,-2.14,6.01,"Cole, Gerrit",680776,543037,,foul_tip,,,,,3,Jarren Duran called out on strikes.,R,L,R,NYY,BOS,S,,,0,0,2023,-0.38,1.56,0.47,2.96,,,,2,3,Top,,,,,666163,,,8.002563820177567,-142.97987448486847,-6.438902417242846,-7.149748949918621,34.89902050783384,-9.409913334762877,3.41,1.71,,,,98.7,2455,6.7,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,53.84,,,,,,,,21,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Strategic,Standard,210,0.0,-0.018000000000000002
24,FF,2023-08-19,98.6,-2.1,6.04,"Cole, Gerrit",594807,543037,field_out,hit_into_play,,,,,2,Adam Duvall pops out to second baseman Gleyber Torres.,R,R,R,NYY,BOS,X,4.0,popup,3,2,2023,-0.47,1.64,0.03,3.18,,,,1,3,Top,135.81,136.17,,,666163,,,6.875663249949663,-143.29512272621753,-6.159955135480907,-8.010040271388874,33.13435120240666,-8.268856475478023,3.26,1.56,178.0,94.7,62.0,98.8,2464,6.5,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.04,0.011000000000000001,0.015,0.0,1.0,0.0,0.0,3.0,20,8,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,208,0.006,-0.209
25,FF,2023-08-19,98.4,-2.08,5.97,"Cole, Gerrit",594807,543037,,foul,,,,,5,Adam Duvall pops out to second baseman Gleyber Torres.,R,R,R,NYY,BOS,S,,,3,2,2023,-0.7,1.5,0.13,2.13,,,,1,3,Top,,,,,666163,,,7.61511913317771,-142.82793315552001,-8.380224635017441,-11.409970769269428,34.81817509828323,-9.850707330431478,3.26,1.56,267.0,78.6,36.0,98.1,2460,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.09,,,,,,,,20,7,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,210,0.0,0.0
26,FF,2023-08-19,98.4,-2.06,5.97,"Cole, Gerrit",594807,543037,,ball,,,,,14,Adam Duvall pops out to second baseman Gleyber Torres.,R,R,R,NYY,BOS,B,,,2,2,2023,-0.82,1.28,1.09,1.5,,,,1,3,Top,,,,,666163,,,10.432831587748623,-142.65653186783345,-9.653831222546849,-13.58235479846172,31.221623259196225,-12.523834397252276,3.21,1.51,,,,98.5,2537,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.06,,,,,,,,20,6,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,209,0.0,0.06
27,KC,2023-08-19,85.8,-2.11,5.93,"Cole, Gerrit",594807,543037,,ball,,,,,14,Adam Duvall pops out to second baseman Gleyber Torres.,R,R,R,NYY,BOS,B,,,1,2,2023,0.82,-1.16,1.16,1.1,,,,1,3,Top,,,,,666163,,,6.054427132291548,-124.73712611066618,-2.7440100284055298,7.205329650582343,27.59190547569847,-43.82775816634053,3.21,1.43,,,,85.5,2887,6.4,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.1,,,,,,,,20,5,Knuckle Curve,0,4,4,0,4,0,4,0,Standard,Standard,33,0.0,0.028999999999999998
28,SL,2023-08-19,89.6,-2.29,5.89,"Cole, Gerrit",594807,543037,,foul,,,,,5,Adam Duvall pops out to second baseman Gleyber Torres.,R,R,R,NYY,BOS,S,,,1,2,2023,0.25,0.01,0.26,2.16,,,,1,3,Top,,,,,666163,,,5.763514562784128,-130.41509240413464,-3.3034117261867357,1.791975551445767,25.301558770210548,-31.57247947803729,3.26,1.56,2.0,87.5,-55.0,89.9,2641,6.3,716943,543037,666163,518934,650402,643396,683011,656185,664056,592450,54.19,,,,,,,,20,4,Slider,0,4,4,0,4,0,4,0,Standard,Standard,92,0.0,0.0
