,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
1107,FF,2023-06-14,97.5,-2.16,5.92,"Cole, Gerrit",607043,543037,,foul,,,,,6,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,S,,,3,2,2023,-0.83,1.38,0.71,2.35,,,,0,1,Bot,,,,,624431,,,9.610176915324733,-141.57703544053098,-7.21734228727903,-13.446653356460278,33.31525813965804,-12.048316294094985,3.33,1.58,111.0,70.8,79.0,97.1,2464,6.2,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.27,,,,,,,,4,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,0.0
1108,FF,2023-06-14,96.3,-2.11,5.99,"Cole, Gerrit",607043,543037,,foul,,,,,1,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,S,,,3,2,2023,-0.86,1.39,-0.34,3.19,,,,0,1,Bot,,,,,624431,,,6.624868394262585,-140.04959341156453,-5.02799971689476,-12.770311361243449,31.436380528453302,-12.866540002048767,3.33,1.58,148.0,80.2,11.0,96.1,2474,6.2,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.29,,,,,,,,4,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0.0,0.0
1109,SL,2023-06-14,89.1,-2.18,5.89,"Cole, Gerrit",607043,543037,,ball,,,,,14,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,B,,,2,2,2023,0.32,0.24,0.97,0.52,,,,0,1,Bot,,,,,624431,,,7.045361461390094,-129.590266339738,-7.726794621529927,2.390861931683051,22.330899602222754,-28.211516601237374,3.4,1.62,,,,89.4,2573,6.1,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.41,,,,,,,,4,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,125,0.0,0.10300000000000001
1110,FF,2023-06-14,95.8,-2.11,6.14,"Cole, Gerrit",607043,543037,,ball,,,,,11,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,B,,,1,2,2023,-0.63,1.44,-0.36,4.38,,,,0,1,Bot,,,,,624431,,,6.015473625187041,-139.33476758774464,-2.260066097051709,-9.64384565086452,32.889855513197226,-13.196008309466698,3.49,1.71,,,,95.0,2447,6.0,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.55,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0.0,0.038
1111,FF,2023-06-14,96.3,-2.13,6.08,"Cole, Gerrit",607043,543037,,foul,,,,,5,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,S,,,1,1,2023,-0.7,1.33,0.24,2.33,,,,0,1,Bot,,,,,624431,,,7.819105793899867,-139.9117518510932,-7.335020699167342,-10.925619643969425,31.886820852439,-13.216549428835727,3.33,1.58,200.0,70.1,28.0,95.8,2535,6.1,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.42,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,0.0,-0.053
1112,FF,2023-06-14,94.8,-2.09,6.08,"Cole, Gerrit",607043,543037,,ball,,,,,14,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,B,,,0,1,2023,-0.57,1.49,1.06,2.46,,,,0,1,Bot,,,,,624431,,,9.428208532010204,-137.55083909269553,-7.044477133743457,-9.352955863039089,30.911039659843254,-11.871202218951074,3.4,1.77,,,,94.1,2494,6.1,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.41,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,0.027999999999999997
1113,FF,2023-06-14,95.4,-2.12,6.01,"Cole, Gerrit",607043,543037,,called_strike,,,,,8,Brandon Nimmo strikes out swinging.,R,L,R,NYM,NYY,S,,,0,0,2023,-0.71,1.39,-0.14,1.76,,,,0,1,Bot,,,,,624431,,,6.770074459560287,-138.51887544587294,-8.595045082918915,-10.681601085115636,31.356153633869692,-12.500725880799337,3.4,1.58,,,,94.9,2490,6.2,717766,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.34,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.0,-0.038
1114,FF,2023-06-09,96.4,-2.04,5.98,"Cole, Gerrit",624414,543037,force_out,hit_into_play,,,,,12,"Christian Arroyo grounds into a force out, second baseman DJ LeMahieu to shortstop Anthony Volpe.   Adam Duvall out at 2nd.",R,R,R,NYY,BOS,X,4.0,ground_ball,0,2,2023,-0.64,1.37,1.33,2.9,,,594807.0,2,6,Top,147.21,149.65,,,624431,,,10.402435616077383,-139.98122997090314,-5.70606084336424,-10.73861766972794,31.861935466804532,-12.973346590175286,3.33,1.55,58.0,88.1,1.0,96.5,2365,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.04,0.3,0.272,0.0,1.0,0.0,0.0,2.0,44,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,213,0.018000000000000002,-0.157
1115,FF,2023-06-09,97.0,-1.94,6.04,"Cole, Gerrit",624414,543037,,foul,,,,,12,"Christian Arroyo grounds into a force out, second baseman DJ LeMahieu to shortstop Anthony Volpe.   Adam Duvall out at 2nd.",R,R,R,NYY,BOS,S,,,0,1,2023,-0.45,1.44,0.93,3.12,,,594807.0,2,6,Top,,,,,624431,,,8.69491214993232,-140.84191712819882,-5.463516690188534,-8.146521220608474,35.942194549129965,-11.998022221630508,3.33,1.55,251.0,81.8,25.0,96.5,2281,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.11,,,,,,,,44,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,210,0.0,-0.044000000000000004
1116,FF,2023-06-09,97.3,-1.94,6.0,"Cole, Gerrit",624414,543037,,foul_tip,,,,,6,"Christian Arroyo grounds into a force out, second baseman DJ LeMahieu to shortstop Anthony Volpe.   Adam Duvall out at 2nd.",R,R,R,NYY,BOS,S,,,0,0,2023,-0.48,1.44,0.62,2.52,,,594807.0,2,6,Top,,,,,624431,,,7.963935546117019,-141.2828668614081,-7.040063720373994,-8.361409739520305,35.79303181039125,-11.497219476998074,3.33,1.55,,,,96.9,2443,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.07,,,,,,,,44,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,214,0.0,-0.040999999999999995
1117,FF,2023-06-09,97.4,-2.17,5.91,"Cole, Gerrit",671213,543037,strikeout,swinging_strike,,,,,4,Triston Casas strikes out swinging.,R,L,R,NYY,BOS,S,2.0,,2,2,2023,-0.44,1.6,-0.52,2.56,,,594807.0,1,6,Top,,,,,624431,,,5.4445141189840704,-141.5125151780343,-7.112910951667788,-7.242641533641112,34.722736107917264,-9.22668981537571,3.47,1.64,,,,97.4,2399,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.96,,,0.0,1.0,0.0,0.0,,43,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,214,0.02,-0.267
1118,FF,2023-06-09,97.1,-2.13,5.85,"Cole, Gerrit",671213,543037,,called_strike,,,,,7,Triston Casas strikes out swinging.,R,L,R,NYY,BOS,S,,,2,1,2023,-0.68,1.41,-0.5,1.57,,,594807.0,1,6,Top,,,,,624431,,,5.931461777811654,-141.0736065133484,-9.150722752415355,-10.44141814356086,33.74753858213254,-11.406904751510947,3.58,1.64,,,,97.3,2378,6.6,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.88,,,,,,,,43,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,215,0.0,-0.061
1119,FF,2023-06-09,98.1,-2.14,5.95,"Cole, Gerrit",671213,543037,,ball,,,,,13,Triston Casas strikes out swinging.,R,L,R,NYY,BOS,B,,,1,1,2023,-0.7,1.22,-1.15,2.6,,,594807.0,1,6,Top,,,,,624431,,,4.291088336460138,-142.60646509207132,-6.360546550518327,-10.615464627018046,35.07399197396252,-14.219254722766356,3.6,1.64,,,,97.6,2356,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.27,,,,,,,,43,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,215,0.0,0.051
1120,FF,2023-06-09,97.0,-2.23,5.92,"Cole, Gerrit",671213,543037,,ball,,,,,11,Triston Casas strikes out swinging.,R,L,R,NYY,BOS,B,,,0,1,2023,-0.63,1.54,-1.11,2.7,,,594807.0,1,6,Top,,,,,624431,,,4.495663356341353,-141.07134425450482,-6.669766698515461,-9.471070847039085,34.245838963342074,-10.244511881452302,3.66,1.64,,,,98.2,2397,7.1,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.37,,,,,,,,43,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,215,0.0,0.027000000000000003
1121,CH,2023-06-09,91.5,-2.28,5.75,"Cole, Gerrit",671213,543037,,swinging_strike,,,,,13,Triston Casas strikes out swinging.,R,L,R,NYY,BOS,S,,,0,0,2023,-1.25,0.68,-1.14,2.31,,,594807.0,1,6,Top,,,,,624431,,,5.649031836771398,-133.09019742813967,-4.32746844548573,-16.04974956130895,28.44381014475557,-23.331239947384034,3.47,1.64,,,,92.7,1576,7.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.48,,,,,,,,43,1,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,238,0.0,-0.049
1122,FF,2023-06-09,98.1,-2.01,5.89,"Cole, Gerrit",594807,543037,walk,ball,,,,,14,Adam Duvall walks.,R,R,R,NYY,BOS,B,,,3,2,2023,-0.55,1.32,1.82,1.7,,,,1,6,Top,,,,,624431,,,11.746357973052572,-142.21603067998328,-8.953140903995386,-10.24141078911389,33.156134880322625,-12.224408429031019,3.41,1.56,,,,98.9,2443,7.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.54,,,0.7,1.0,0.0,0.0,,42,7,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,214,-0.018000000000000002,0.22699999999999998
1123,FC,2023-06-09,95.5,-2.31,5.85,"Cole, Gerrit",594807,543037,,foul,,,,,1,Adam Duvall walks.,R,R,R,NYY,BOS,S,,,3,2,2023,-0.07,1.14,-0.35,3.15,,,,1,6,Top,,,,,624431,,,5.3608320622044525,-139.08167936788305,-4.073185482421176,-2.119608712284254,30.392791510195213,-16.710199005298588,3.3,1.56,225.0,82.5,64.0,95.9,2516,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.08,,,,,,,,42,6,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,204,0.0,0.0
1124,SL,2023-06-09,90.2,-2.31,5.8,"Cole, Gerrit",594807,543037,,ball,,,,,14,Adam Duvall walks.,R,R,R,NYY,BOS,B,,,2,2,2023,0.34,-0.31,0.1,1.03,,,,1,6,Top,,,,,624431,,,5.273786893662206,-131.2425940541749,-5.244073685817411,2.8516670156002712,27.388042397500488,-34.90376809186248,3.43,1.56,,,,90.1,2725,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.3,,,,,,,,42,5,Slider,0,2,2,0,2,0,2,0,Standard,Standard,83,0.0,0.06
1125,FF,2023-06-09,97.6,-2.16,5.86,"Cole, Gerrit",594807,543037,,called_strike,,,,,6,Adam Duvall walks.,R,R,R,NYY,BOS,S,,,2,1,2023,-0.56,1.54,0.78,2.58,,,,1,6,Top,,,,,624431,,,9.29795679540627,-141.70936391094781,-6.860002254632603,-9.794520261734606,34.97508507592859,-10.030332994882263,3.46,1.56,,,,98.2,2475,6.9,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.6,,,,,,,,42,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,212,0.0,-0.048
1126,FC,2023-06-09,94.2,-2.24,5.8,"Cole, Gerrit",594807,543037,,ball,,,,,14,Adam Duvall walks.,R,R,R,NYY,BOS,B,,,1,1,2023,0.07,0.94,0.52,1.1,,,,1,6,Top,,,,,624431,,,7.01538765038602,-136.95496015460188,-8.63782847736185,-0.5577284777459222,28.18969741534114,-18.612880728510387,3.38,1.56,,,,94.5,2646,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.13,,,,,,,,42,3,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,197,0.0,0.035
1127,SL,2023-06-09,90.4,-2.32,5.84,"Cole, Gerrit",594807,543037,,swinging_strike,,,,,14,Adam Duvall walks.,R,R,R,NYY,BOS,S,,,1,0,2023,0.48,-0.1,0.41,1.09,,,,1,6,Top,,,,,624431,,,5.770793417138603,-131.54144985052207,-5.657792817534443,4.293171906088766,28.14998023755536,-32.35290893736388,3.3,1.56,,,,90.3,2686,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.25,,,,,,,,42,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,120,0.0,-0.033
1128,SL,2023-06-09,91.0,-2.3,5.91,"Cole, Gerrit",594807,543037,,ball,,,,,14,Adam Duvall walks.,R,R,R,NYY,BOS,B,,,0,0,2023,0.52,0.2,1.74,1.12,,,,1,6,Top,,,,,624431,,,9.008743359270737,-132.09635290241224,-6.5060793653354425,4.062976217909499,29.0033850132837,-28.52715102650003,3.27,1.56,,,,90.7,2549,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.19,,,,,,,,42,1,Slider,0,2,2,0,2,0,2,0,Standard,Standard,165,0.0,0.026000000000000002
1129,CH,2023-06-09,90.2,-2.22,5.78,"Cole, Gerrit",646240,543037,home_run,hit_into_play,,,,,8,Rafael Devers homers (14) on a fly ball to left center field.,R,L,R,NYY,BOS,X,,fly_ball,0,0,2023,-1.31,0.62,-0.11,1.41,,,,1,6,Top,71.5,44.58,,,624431,,,8.05510980575633,-131.0958244603853,-6.248630063603373,-16.7771655094024,26.368070630346125,-23.90303829079092,3.26,1.5,405.0,106.2,25.0,90.6,1546,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.02,0.9540000000000001,1.796,2.0,1.0,0.0,3.0,6.0,41,1,Changeup,0,1,1,0,2,0,2,0,Strategic,Standard,230,-0.129,1.0
1130,SL,2023-06-09,88.0,-2.26,5.8,"Cole, Gerrit",457759,543037,field_out,hit_into_play,,,,,5,Justin Turner flies out to right fielder Jake Bauers.,R,R,R,NYY,BOS,X,9.0,fly_ball,0,2,2023,0.36,-0.39,-0.08,2.24,,,,0,6,Top,180.32,110.33,,,624431,,,4.5203478462570486,-128.12167249193078,-1.7230032787663394,3.005848739997834,26.265838337415705,-36.37478290960968,3.31,1.49,259.0,79.8,41.0,87.8,2603,6.1,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.39,0.028999999999999998,0.033,0.0,1.0,0.0,0.0,3.0,40,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,87,0.024,-0.151
1131,FC,2023-06-09,93.1,-2.31,5.86,"Cole, Gerrit",457759,543037,,foul,,,,,12,Justin Turner flies out to right fielder Jake Bauers.,R,R,R,NYY,BOS,S,,,0,1,2023,0.11,0.52,1.06,2.7,,,,0,6,Top,,,,,624431,,,8.403852440789441,-135.38074482485573,-3.485952201291908,-0.4143368714162326,28.786643156948372,-25.17265362402781,3.31,1.49,234.0,85.6,54.0,93.1,2432,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.23,,,,,,,,40,2,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,194,0.0,-0.048
1132,SL,2023-06-09,88.6,-2.24,5.89,"Cole, Gerrit",457759,543037,,called_strike,,,,,5,Justin Turner flies out to right fielder Jake Bauers.,R,R,R,NYY,BOS,S,,,0,0,2023,0.43,0.0,0.23,2.33,,,,0,6,Top,,,,,624431,,,5.188352382014617,-128.97234004599414,-2.673774725501453,3.815731020062024,25.898091507920107,-31.808225108262764,3.57,1.49,,,,89.8,2521,6.9,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.58,,,,,,,,40,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,101,0.0,-0.038
1133,FF,2023-06-09,97.4,-2.1,5.97,"Cole, Gerrit",807799,543037,field_out,hit_into_play,,,,,4,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,X,7.0,fly_ball,3,2,2023,-0.84,1.66,-0.38,2.44,,,657077.0,2,5,Top,72.03,114.23,,,624431,,,6.527214642029869,-141.47955867935258,-7.658297661531368,-12.914383160810946,36.425922333380754,-8.268293198712685,3.08,1.39,251.0,92.2,53.0,96.5,2510,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.35,0.003,0.003,0.0,1.0,0.0,0.0,3.0,35,7,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,211,0.025,-0.258
1134,FF,2023-06-09,97.7,-2.16,5.89,"Cole, Gerrit",807799,543037,,foul,,,,,5,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,S,,,3,2,2023,-0.86,1.41,-0.23,2.17,,,657077.0,2,5,Top,,,,,624431,,,7.178822311313501,-141.86094265110805,-7.726660115748744,-13.291554143393538,34.85084959220418,-11.49289858550061,3.08,1.39,2.0,72.2,-51.0,97.6,2649,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.01,,,,,,,,35,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,211,0.0,0.0
1135,FF,2023-06-09,96.8,-2.07,5.95,"Cole, Gerrit",807799,543037,,called_strike,,,,,5,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,S,,,3,1,2023,-0.68,1.65,0.01,2.08,,,657077.0,2,5,Top,,,,,624431,,,7.106650968656505,-140.6191092585353,-8.537057536075556,-10.617582805344652,32.32833888832901,-8.455782449223767,3.19,1.39,,,,96.8,2402,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,35,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,209,0.0,-0.085
1136,FF,2023-06-09,97.7,-2.16,5.88,"Cole, Gerrit",807799,543037,,ball,,,,,13,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,B,,,2,1,2023,-1.12,1.52,-1.45,1.34,,,657077.0,2,5,Top,,,,,624431,,,4.500805201253661,-141.861909468631,-10.195019848064891,-16.204720214996335,32.98357871216768,-9.485898472843688,3.16,1.39,,,,97.6,2470,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.11,,,,,,,,35,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215,0.0,0.083
1137,FC,2023-06-09,95.2,-2.4,5.75,"Cole, Gerrit",807799,543037,,called_strike,,,,,5,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,S,,,2,0,2023,0.07,1.06,-0.12,2.4,,,657077.0,2,5,Top,,,,,624431,,,5.8516886876935725,-138.48480058611855,-5.572053350640797,-0.29508962096824176,28.87932013260579,-17.476716514210633,3.21,1.39,,,,95.7,2572,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.08,,,,,,,,35,3,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,207,0.0,-0.045
1138,CH,2023-06-09,91.0,-2.28,5.65,"Cole, Gerrit",807799,543037,,ball,,,,,14,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,B,,,1,0,2023,-1.2,0.51,0.28,1.12,,,657077.0,2,5,Top,,,,,624431,,,9.121924003811763,-132.21622947648027,-6.679191664425039,-15.962064901981158,26.252855422433576,-24.92653493576005,3.21,1.39,,,,92.5,1854,7.1,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.41,,,,,,,,35,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,237,0.0,0.036000000000000004
1139,CH,2023-06-09,90.3,-2.36,5.78,"Cole, Gerrit",807799,543037,,ball,,,,,13,Masataka Yoshida flies out to left fielder Billy McKinney.,R,L,R,NYY,BOS,B,,,0,0,2023,-0.92,0.72,-1.2,2.09,,,657077.0,2,5,Top,,,,,624431,,,4.888318974783519,-131.4020860516581,-4.79843344556464,-11.698660130532856,28.234071068045893,-23.023979625866648,3.21,1.39,,,,91.1,1605,6.8,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.7,,,,,,,,35,1,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,240,0.0,0.027000000000000003
1140,FF,2023-06-09,97.6,-2.14,5.83,"Cole, Gerrit",657077,543037,single,hit_into_play,,,,,6,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,X,8.0,line_drive,3,2,2023,-0.75,1.48,0.44,2.42,,,,2,5,Top,96.34,90.65,,,624431,,,8.692602119684867,-141.79449268954215,-7.11525804509342,-12.017632800500753,31.09885338862896,-10.687945546524746,3.36,1.53,216.0,76.7,19.0,98.2,2486,6.6,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.87,0.966,0.878,0.9,1.0,1.0,0.0,4.0,34,8,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215,-0.013999999999999999,0.107
1141,CH,2023-06-09,90.4,-2.27,5.71,"Cole, Gerrit",657077,543037,,ball,,,,,13,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,B,,,2,2,2023,-1.05,0.47,-0.48,1.0,,,,2,5,Top,,,,,624431,,,6.761922687747691,-131.34879927226766,-6.838139339265815,-13.617044040766835,26.87817314170568,-25.509193738738237,3.44,1.53,,,,90.9,1447,6.6,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.88,,,,,,,,34,7,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,237,0.0,0.04
1142,CH,2023-06-09,90.5,-2.15,5.78,"Cole, Gerrit",657077,543037,,foul,,,,,13,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,S,,,2,2,2023,-0.99,0.87,-1.6,2.34,,,,2,5,Top,,,,,624431,,,3.4928102013352116,-131.7522844044832,-4.538523701646927,-12.297350511244582,27.248654930494123,-21.238803180413367,3.36,1.53,1.0,69.5,-67.0,90.8,1540,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.09,,,,,,,,34,6,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,238,0.0,0.0
1143,SL,2023-06-09,89.8,-2.38,5.86,"Cole, Gerrit",657077,543037,,ball,,,,,14,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,B,,,1,2,2023,0.53,-0.11,0.71,0.76,,,,2,5,Top,,,,,624431,,,6.5343166142971025,-130.68558948381929,-6.468137421593269,4.8506759952982765,25.049243936414804,-32.334344389561146,3.6,1.53,,,,90.0,2622,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.28,,,,,,,,34,5,Slider,0,1,1,0,1,0,1,0,Standard,Standard,117,0.0,0.017
1144,FF,2023-06-09,97.6,-2.32,5.91,"Cole, Gerrit",657077,543037,,foul,,,,,11,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,S,,,1,2,2023,-1.05,1.38,-1.31,3.21,,,,2,5,Top,,,,,624431,,,5.122468937603776,-142.04510504757397,-4.886766301411367,-15.444811391149367,33.620119510366635,-12.59360576461385,3.36,1.53,185.0,76.7,63.0,97.1,2543,6.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.45,,,,,,,,34,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,216,0.0,0.0
1145,SL,2023-06-09,89.9,-2.47,5.71,"Cole, Gerrit",657077,543037,,ball,,,,,14,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,B,,,0,2,2023,0.49,-0.1,0.63,0.72,,,,2,5,Top,,,,,624431,,,6.645649682106196,-130.719538277316,-6.179747815297931,4.164951966396352,27.54804254458966,-32.226845996148484,3.6,1.53,,,,89.9,2608,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.16,,,,,,,,34,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,120,0.0,0.009000000000000001
1146,FF,2023-06-09,96.3,-2.16,5.93,"Cole, Gerrit",657077,543037,,called_strike,,,,,13,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,S,,,0,1,2023,-0.61,1.63,-0.84,2.5,,,,2,5,Top,,,,,624431,,,4.909314759589872,-139.89169664679608,-7.156425494349049,-9.216020590490762,34.482633721809336,-9.423426710541543,3.49,1.53,,,,95.9,2436,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.15,,,,,,,,34,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,210,0.0,-0.024
1147,FF,2023-06-09,98.6,-2.13,5.96,"Cole, Gerrit",657077,543037,,called_strike,,,,,12,Alex Verdugo singles on a line drive to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,S,,,0,0,2023,-0.9,1.51,0.84,3.1,,,,2,5,Top,,,,,624431,,,10.192223509781488,-143.07837037167118,-5.800014493162933,-14.81596066613502,35.36582839904828,-10.25574482913014,3.7,1.64,,,,98.5,2640,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.97,,,,,,,,34,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,212,0.0,-0.018000000000000002
1148,SL,2023-06-09,90.0,-2.41,5.84,"Cole, Gerrit",571771,543037,grounded_into_double_play,hit_into_play,,,,,9,"Enrique Hernandez grounds into a double play, third baseman Josh Donaldson to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Connor Wong out at 2nd.    Enrique Hernandez out at 1st.",R,R,R,NYY,BOS,X,5.0,ground_ball,0,0,2023,0.44,-0.05,0.32,1.95,,,657136.0,0,5,Top,101.76,164.2,,,624431,,,5.828608909506904,-130.94265190294712,-3.6058287521685184,3.8706712357906334,26.677273928198947,-32.17809429137982,3.24,1.57,5.0,88.5,-20.0,90.0,2614,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.27,0.106,0.095,0.0,1.0,0.0,0.0,2.0,33,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,126,0.077,-0.525
